XR_002958701.1	NC_000022.11	+	20507618	20587621	20587621	20587621	17	20507618,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20573784,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20586567,	20507746,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20575232,20582747,20582967,20583247,20583393,20584425,20585015,20585826,20587621,
XR_002958694.1	NC_000022.11	+	20550885	20587621	20587621	20587621	16	20550885,20551435,20553144,20554935,20564449,20566466,20568520,20575112,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20586567,	20551166,20551487,20553174,20555148,20564688,20566817,20568631,20575232,20582747,20582967,20583247,20583393,20584425,20585015,20585826,20587621,
XR_002958700.1	NC_000022.11	+	20551184	20587621	20587621	20587621	17	20551184,20551435,20552538,20553144,20554935,20564449,20566466,20568520,20575112,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20586567,	20551347,20551487,20552709,20553174,20555148,20564688,20566817,20568631,20575232,20582747,20582967,20583247,20583393,20584425,20585015,20585826,20587621,
XR_002958696.1	NC_000022.11	+	20551184	20587621	20587621	20587621	16	20551184,20551435,20553144,20554935,20564449,20566466,20568520,20575112,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20586567,	20551347,20551487,20553174,20555148,20564688,20566817,20568631,20575232,20582747,20582967,20583247,20583393,20584425,20585015,20585826,20587621,
NM_001003891.2	NC_000022.11	+	20507541	20587632	20507678	20586704	18	20507541,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20575112,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20585727,20586567,	20507746,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20575232,20582747,20582967,20583247,20583393,20584425,20585015,20585267,20585826,20587632,
NM_015889.4	NC_000022.11	+	20507541	20587632	20507678	20586704	17	20507541,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20585727,20586567,	20507746,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20582747,20582967,20583247,20583393,20584425,20585015,20585267,20585826,20587632,
NM_001293234.1	NC_000022.11	+	20507541	20587632	20507678	20586704	17	20507541,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20582661,20582839,20583112,20583329,20584358,20584854,20585100,20585727,20586567,	20507746,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20582747,20582967,20583247,20583393,20584425,20585015,20585267,20585826,20587632,
NM_001293236.1	NC_000022.11	+	20507541	20587632	20507678	20586704	16	20507541,20537116,20551435,20553144,20564449,20566466,20568520,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20585727,20586567,	20507746,20537204,20551487,20553174,20564688,20566817,20568631,20582747,20582967,20583247,20583393,20584425,20585015,20585267,20585826,20587632,
NM_001293235.1	NC_000022.11	+	20507541	20587632	20537126	20586704	17	20507541,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20585727,20586567,	20507735,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20582747,20582967,20583247,20583393,20584425,20585015,20585267,20585826,20587632,
XM_011530218.3	NC_000022.11	+	20507581	20575232	20507678	20573868	9	20507581,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20573784,	20507746,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20575232,
XM_011530220.3	NC_000022.11	+	20507581	20573809	20507678	20571381	11	20507581,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20571312,20572110,20573784,	20507746,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20571381,20572155,20573809,
XM_011530219.2	NC_000022.11	+	20507581	20572715	20507678	20571381	10	20507581,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20571312,20572110,	20507746,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20571381,20572715,
XM_017028821.2	NC_000022.11	+	20507581	20570100	20507678	20569391	9	20507581,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20568980,	20507746,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20570100,
NM_001293237.1	NC_000022.11	+	20508047	20587632	20537126	20586704	17	20508047,20537116,20551435,20553144,20554935,20564449,20566466,20568520,20582610,20582839,20583112,20583329,20584358,20584854,20585100,20585727,20586567,	20508444,20537204,20551487,20553174,20555148,20564688,20566817,20568631,20582747,20582967,20583247,20583393,20584425,20585015,20585267,20585826,20587632,
gene-CCDC74BP1	NC_000022.11	-	20589575	20600454	20600454	20600454	4	20589575,20591955,20600171,20600366,	20590906,20592148,20600242,20600454,
gene-SMPD4P1	NC_000022.11	-	20604894	20626185	20626185	20626185	14	20604894,20606176,20606732,20607406,20610628,20613662,20616309,20621262,20621541,20621698,20622485,20622712,20624098,20626095,	20605100,20606276,20606822,20607556,20610715,20613735,20616442,20621417,20621594,20621802,20622559,20622851,20624185,20626185,
gene-IGLL4P	NC_000022.11	+	20632589	20632826	20632826	20632826	1	20632589,	20632826,
gene-LOC100421121	NC_000022.11	-	20639071	20650483	20650483	20650483	1	20639071,	20650483,
gene-SLC9A3P2	NC_000022.11	+	20652643	20654727	20654727	20654727	1	20652643,	20654727,
gene-ABHD17AP4	NC_000022.11	-	20667596	20671339	20671339	20671339	2	20667596,20670460,	20668220,20671339,
NR_024592.1	NC_000022.11	+	20689554	20691721	20691721	20691721	1	20689554,	20691721,
gene-BCRP5	NC_000022.11	-	20695437	20698959	20698959	20698959	1	20695437,	20698959,
XR_001755617.1	NC_000022.11	+	20696565	20698250	20698250	20698250	3	20696565,20696804,20697305,	20696650,20696911,20698250,
NR_026815.1	NC_000022.11	+	20701113	20704603	20704603	20704603	8	20701113,20702585,20703005,20703467,20703632,20703967,20704187,20704310,	20702306,20702709,20703122,20703524,20703692,20704040,20704228,20704603,
XR_937868.1	NC_000022.11	-	20707690	20858812	20858812	20858812	54	20707690,20709295,20709907,20710698,20712485,20712692,20713280,20714457,20714627,20717707,20718692,20721297,20726487,20727229,20727773,20729312,20729631,20729891,20732970,20733735,20734042,20734394,20742227,20742607,20744627,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799670,20801972,20803190,20804299,20804973,20807361,20810966,20813357,20818482,20819640,20820538,20824325,20834561,20838614,20858569,	20708098,20709379,20709997,20710858,20712611,20712797,20713390,20714528,20714700,20717778,20718822,20721418,20726541,20727397,20727864,20729506,20729711,20730011,20733098,20733843,20734194,20734553,20742355,20742764,20744720,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799766,20802105,20803320,20804400,20805165,20807458,20811032,20813506,20818549,20819900,20820611,20824414,20834655,20838731,20858812,
XR_001755251.1	NC_000022.11	-	20734462	20858812	20858812	20858812	34	20734462,20736408,20742227,20742607,20744627,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799670,20801972,20803190,20804299,20804973,20807361,20810966,20813357,20818482,20819640,20820538,20824325,20834561,20838614,20858569,	20734553,20736591,20742355,20742764,20744720,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799766,20802105,20803320,20804400,20805165,20807458,20811032,20813506,20818549,20819900,20820611,20824414,20834655,20838731,20858812,
XM_017028829.1	NC_000022.11	-	20707690	20858812	20708046	20858809	54	20707690,20709295,20709907,20710698,20711340,20712485,20712692,20713280,20714457,20714627,20717707,20718692,20721297,20726487,20727229,20727773,20729312,20729631,20729891,20732970,20733735,20734042,20734394,20742227,20742607,20744627,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799670,20801972,20803190,20804299,20804973,20807361,20813357,20818482,20819640,20820538,20824325,20834561,20838614,20858569,	20708098,20709379,20709997,20710858,20711461,20712611,20712797,20713390,20714528,20714700,20717778,20718822,20721418,20726541,20727397,20727864,20729506,20729711,20730011,20733098,20733843,20734194,20734553,20742355,20742764,20744720,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799766,20802105,20803320,20804400,20805165,20807458,20813506,20818549,20819900,20820611,20824414,20834655,20838731,20858812,
XM_005261634.1	NC_000022.11	-	20707690	20858812	20708046	20858809	54	20707690,20709295,20709907,20710698,20711340,20712485,20712692,20713280,20714457,20714627,20717707,20718692,20721297,20726487,20727229,20727773,20729312,20729631,20729891,20732970,20733735,20734042,20734394,20742227,20742607,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799670,20801972,20803190,20804299,20804973,20807361,20810966,20813357,20818482,20819640,20820538,20824325,20834561,20838614,20858569,	20708098,20709379,20709997,20710858,20711461,20712611,20712797,20713390,20714528,20714700,20717778,20718822,20721418,20726541,20727397,20727864,20729506,20729711,20730011,20733098,20733843,20734194,20734553,20742355,20742764,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799766,20802105,20803320,20804400,20805165,20807458,20811032,20813506,20818549,20819900,20820611,20824414,20834655,20838731,20858812,
XM_005261635.1	NC_000022.11	-	20707690	20858812	20708046	20858809	48	20707690,20709295,20709907,20710698,20711340,20712485,20712692,20713280,20714457,20714627,20717707,20718692,20732970,20733735,20734042,20734394,20742227,20742607,20744627,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799670,20801972,20803190,20804299,20804973,20807361,20810966,20813357,20818482,20819640,20820538,20824325,20834561,20838614,20858569,	20708098,20709379,20709997,20710858,20711461,20712611,20712797,20713390,20714528,20714700,20717778,20718822,20733098,20733843,20734194,20734553,20742355,20742764,20744720,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799766,20802105,20803320,20804400,20805165,20807458,20811032,20813506,20818549,20819900,20820611,20824414,20834655,20838731,20858812,
NM_058004.3	NC_000022.11	-	20707690	20858812	20708046	20858725	55	20707690,20709295,20709907,20710698,20711340,20712485,20712692,20713280,20714457,20714627,20717707,20718692,20721297,20726487,20727229,20727773,20729312,20729631,20729891,20732970,20733735,20734042,20734394,20742227,20742607,20744627,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799670,20801972,20803190,20804299,20804973,20807361,20810966,20813357,20818482,20819640,20820538,20824325,20834561,20838614,20858569,	20708098,20709379,20709997,20710858,20711461,20712611,20712797,20713390,20714528,20714700,20717778,20718822,20721418,20726541,20727397,20727864,20729506,20729711,20730011,20733098,20733843,20734194,20734553,20742355,20742764,20744720,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799766,20802105,20803320,20804400,20805165,20807458,20811032,20813506,20818549,20819900,20820611,20824414,20834655,20838731,20858812,
XM_017028830.1	NC_000022.11	-	20707690	20799662	20708046	20799197	41	20707690,20709295,20709907,20710698,20711340,20712485,20712692,20713280,20714457,20714627,20717707,20718692,20721297,20726487,20727229,20727773,20729312,20729631,20729891,20732970,20733735,20734042,20734394,20742227,20742607,20744627,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799599,	20708098,20709379,20709997,20710858,20711461,20712611,20712797,20713390,20714528,20714700,20717778,20718822,20721418,20726541,20727397,20727864,20729506,20729711,20730011,20733098,20733843,20734194,20734553,20742355,20742764,20744720,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799662,
XM_011530226.1	NC_000022.11	-	20733124	20858812	20733139	20858809	36	20733124,20733735,20734042,20734394,20742227,20742607,20744627,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799670,20801972,20803190,20804299,20804973,20807361,20810966,20813357,20818482,20819640,20820538,20824325,20834561,20838614,20858569,	20733146,20733843,20734194,20734553,20742355,20742764,20744720,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799766,20802105,20803320,20804400,20805165,20807458,20811032,20813506,20818549,20819900,20820611,20824414,20834655,20838731,20858812,
XM_011530228.2	NC_000022.11	-	20734558	20858812	20734573	20858809	33	20734558,20742227,20742607,20744627,20747582,20749904,20751292,20751673,20752902,20753109,20761303,20764816,20765099,20765584,20793192,20796145,20798583,20799092,20799670,20801972,20803190,20804299,20804973,20807361,20810966,20813357,20818482,20819640,20820538,20824325,20834561,20838614,20858569,	20734582,20742355,20742764,20744720,20747702,20749994,20751376,20751755,20753027,20753180,20761386,20764950,20765236,20765693,20793243,20796314,20798687,20799276,20799766,20802105,20803320,20804400,20805165,20807458,20811032,20813506,20818549,20819900,20820611,20824414,20834655,20838731,20858812,
NM_000185.3	NC_000022.11	+	20774094	20787720	20779312	20787066	5	20774094,20779296,20783971,20786003,20786874,	20774145,20780201,20784245,20786148,20787720,
NM_004782.3	NC_000022.11	+	20859003	20891214	20859110	20887836	5	20859003,20870336,20881048,20883470,20887678,	20859347,20870533,20881134,20883569,20891214,
XR_937813.2	NC_000022.11	+	20917406	20953748	20953748	20953748	4	20917406,20933778,20949710,20953205,	20918245,20934244,20951265,20953748,
NM_005207.3	NC_000022.11	+	20917425	20953749	20917934	20949845	3	20917425,20933778,20949710,	20918245,20934244,20953749,
NR_110537.1	NC_000022.11	+	20957091	20964680	20964680	20964680	2	20957091,20964390,	20957486,20964680,
NR_027464.1	NC_000022.11	+	20967158	20981360	20981360	20981360	19	20967158,20967804,20973306,20974062,20974251,20974524,20974703,20975691,20976214,20976407,20976650,20976866,20977031,20977699,20977887,20979270,20979626,20980019,20980991,	20967303,20967975,20973520,20974172,20974296,20974621,20974816,20975778,20976306,20976538,20976766,20976938,20977095,20977776,20978005,20979369,20979702,20980124,20981360,
NM_144704.2	NC_000022.11	+	20965129	20981360	20967944	20981031	21	20965129,20967804,20973306,20973757,20974062,20974251,20974524,20974703,20975691,20976214,20976407,20976650,20976866,20977031,20977699,20977887,20979270,20979626,20980019,20980746,20980991,	20965207,20967975,20973520,20973867,20974172,20974296,20974621,20974816,20975778,20976306,20976538,20976766,20976938,20977095,20977776,20978005,20979369,20979702,20980124,20980767,20981360,
NM_001018060.2	NC_000022.11	+	20965129	20981360	20967944	20981031	20	20965129,20967804,20973306,20973757,20974062,20974251,20974524,20974703,20975691,20976214,20976407,20976650,20976866,20977031,20977699,20977887,20979270,20979626,20980019,20980991,	20965207,20967975,20973520,20973867,20974172,20974296,20974621,20974816,20975778,20976306,20976538,20976766,20976938,20977095,20977776,20978005,20979369,20979702,20980124,20981360,
NM_001146288.1	NC_000022.11	+	20967158	20981360	20967944	20981031	20	20967158,20967804,20973288,20973757,20974062,20974251,20974524,20974703,20975691,20976214,20976407,20976650,20976866,20977031,20977699,20977887,20979270,20979626,20980019,20980991,	20967303,20967975,20973520,20973867,20974172,20974296,20974621,20974816,20975778,20976306,20976538,20976766,20976938,20977095,20977776,20978005,20979369,20979702,20980124,20981360,
NM_006767.3	NC_000022.11	+	20982268	20999037	20982371	20997348	21	20982268,20983026,20985840,20987503,20988009,20988788,20989624,20990385,20991627,20992213,20992793,20993661,20993923,20994103,20994557,20994869,20995745,20995962,20996695,20996885,20997231,	20982571,20983089,20985897,20987583,20988118,20988872,20989682,20990525,20991829,20992369,20992904,20993754,20994019,20994269,20994727,20995026,20995872,20996112,20996801,20996966,20999037,
NM_001008695.1	NC_000022.11	-	20999771	21002115	20999879	21001911	5	20999771,21000646,21001255,21001831,21002085,	21000432,21000787,21001411,21001911,21002115,
NM_030573.2	NC_000022.11	-	20999771	21002115	20999879	21001911	4	20999771,21000646,21001255,21001831,	21000432,21000787,21001411,21002115,
NR_027051.1	NC_000022.11	+	21001921	21010374	21010374	21010374	2	21001921,21008666,	21002829,21010374,
NR_027052.1	NC_000022.11	+	21001921	21003272	21003272	21003272	2	21001921,21002917,	21002829,21003272,
NR_003608.1	NC_000022.11	-	21008202	21014287	21014287	21014287	3	21008202,21011383,21013781,	21009453,21011590,21014287,
XR_937950.2	NC_000022.11	+	21014449	21028013	21028013	21028013	12	21014449,21015941,21017988,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026419,21027507,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025908,21026329,21026957,21028013,
XR_937953.3	NC_000022.11	+	21014450	21028013	21028013	21028013	12	21014450,21015941,21017988,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025908,21026076,21026329,21028013,
XR_937952.2	NC_000022.11	+	21014451	21028013	21028013	21028013	13	21014451,21015941,21017988,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,21027507,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21026957,21028013,
XM_017029075.1	NC_000022.11	+	21009698	21028013	21018050	21026617	11	21009698,21015941,21017988,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21009876,21016092,21018060,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
XM_011530499.2	NC_000022.11	+	21014448	21028013	21015174	21026726	10	21014448,21015941,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026419,	21015338,21016092,21022751,21023035,21023198,21023416,21023618,21025908,21026329,21028013,
XM_011530498.2	NC_000022.11	+	21014449	21028013	21015174	21026726	11	21014449,21015941,21017988,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026419,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025908,21026329,21028013,
XM_017029066.1	NC_000022.11	+	21014449	21028013	21015174	21026726	10	21014449,21015941,21017988,21022675,21022941,21023117,21023274,21023521,21025804,21026419,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025898,21028013,
XM_011530500.2	NC_000022.11	+	21014449	21028013	21015174	21026726	11	21014449,21015941,21017988,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026419,	21015260,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025908,21026329,21028013,
XM_011530502.2	NC_000022.11	+	21014449	21026087	21015174	21025902	10	21014449,21015941,21017988,21022675,21022941,21023117,21023274,21023521,21025804,21026010,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025908,21026087,
XM_017029068.1	NC_000022.11	+	21014450	21028013	21015174	21026617	10	21014450,21015941,21017988,21022675,21022941,21023117,21023274,21023508,21025804,21026419,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025898,21028013,
XM_005261819.3	NC_000022.11	+	21014450	21028013	21015174	21026726	12	21014450,21015941,21017988,21022675,21022941,21023117,21023274,21023521,21025804,21026010,21026251,21026419,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
XM_017029067.1	NC_000022.11	+	21014450	21028013	21015174	21026617	11	21014450,21015941,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015338,21016092,21022751,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
XM_017029069.1	NC_000022.11	+	21014451	21028013	21015174	21026617	11	21014451,21015941,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015260,21016092,21022751,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
NM_001349875.1	NC_000022.11	+	21015152	21028013	21018050	21026617	11	21015152,21015941,21017920,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015260,21016092,21018060,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
NM_001159554.1	NC_000022.11	+	21015152	21028013	21015174	21026617	12	21015152,21015941,21017988,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015260,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
NM_001349874.1	NC_000022.11	+	21015159	21028013	21018050	21026617	11	21015159,21015941,21017920,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015338,21016092,21018060,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
NM_005446.4	NC_000022.11	+	21015159	21028013	21015174	21026617	12	21015159,21015941,21017988,21022675,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015338,21016092,21018060,21022751,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
NM_001349876.1	NC_000022.11	+	21015159	21028013	21018050	21026726	11	21015159,21015941,21017988,21022941,21023117,21023274,21023521,21025804,21026010,21026251,21026419,	21015338,21016092,21018060,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
XM_017029070.1	NC_000022.11	+	21015172	21028013	21018050	21026726	10	21015172,21015941,21017988,21022941,21023117,21023274,21023508,21025804,21026010,21026419,	21015338,21016092,21018060,21023035,21023198,21023416,21023618,21025908,21026329,21028013,
XM_011530501.2	NC_000022.11	+	21015174	21028013	21018050	21026726	10	21015174,21015941,21017920,21022941,21023117,21023274,21023508,21025804,21026010,21026419,	21015338,21016092,21018060,21023035,21023198,21023416,21023618,21025908,21026329,21028013,
XM_017029072.1	NC_000022.11	+	21015217	21028013	21018050	21026617	11	21015217,21015941,21017988,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015338,21016092,21018060,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
XM_017029074.1	NC_000022.11	+	21015584	21028013	21018050	21026617	11	21015584,21015941,21017988,21022941,21023117,21023274,21023508,21025804,21026010,21026251,21026419,	21015669,21016092,21018060,21023035,21023198,21023416,21023618,21025898,21026076,21026329,21028013,
NM_004173.2	NC_000022.11	-	21028717	21032558	21029054	21031812	5	21028717,21029335,21029710,21030830,21032530,	21029230,21029444,21030351,21031852,21032558,
NR_030379.1	NC_000022.11	-	21034175	21034272	21034272	21034272	1	21034175,	21034272,
MIR649	NC_000022.11	-	21034190	21034212	21034212	21034212	1	21034190,	21034212,
NR_002829.1	NC_000022.11	-	21042391	21044249	21044249	21044249	2	21042391,21044148,	21042414,21044249,
NR_027006.1	NC_000022.11	+	21045959	21064168	21064168	21064168	11	21045959,21047355,21047883,21049313,21052248,21053359,21053807,21055097,21056932,21060372,21061723,	21046125,21047498,21049157,21049456,21052358,21053475,21053997,21055176,21057200,21060577,21064168,
NR_110991.1	NC_000022.11	+	21045959	21064168	21064168	21064168	9	21045959,21047355,21047883,21052248,21053359,21055097,21056935,21060372,21061723,	21046125,21047498,21049157,21052358,21053475,21055176,21057200,21060577,21064168,
XR_937850.2	NC_000022.11	+	21045980	21061897	21061897	21061897	9	21045980,21047355,21047883,21048950,21052248,21053359,21055097,21056932,21061723,	21046125,21047498,21048016,21049157,21052358,21053475,21055176,21057200,21061897,
XR_937849.1	NC_000022.11	+	21045980	21060462	21060462	21060462	9	21045980,21047355,21047883,21048950,21052248,21053359,21055097,21056932,21060372,	21046125,21047498,21048016,21049157,21052358,21053475,21055176,21057200,21060462,
XR_937851.1	NC_000022.11	+	21045980	21060462	21060462	21060462	9	21045980,21047355,21047883,21048950,21052248,21053359,21055097,21056935,21060372,	21046125,21047498,21048016,21049157,21052358,21053475,21055176,21057200,21060462,
XR_937857.1	NC_000022.11	+	21045980	21060453	21060453	21060453	10	21045980,21047355,21047883,21048950,21052248,21053359,21053807,21055097,21056935,21060372,	21046125,21047498,21048016,21049157,21052358,21053475,21053997,21055176,21057200,21060453,
XR_937858.1	NC_000022.11	+	21045980	21056296	21056296	21056296	9	21045980,21047355,21047883,21048950,21052248,21053359,21055097,21055802,21056077,	21046125,21047498,21048016,21049157,21052358,21053475,21055176,21055887,21056296,
XR_937847.1	NC_000022.11	+	21045980	21055887	21055887	21055887	8	21045980,21047355,21047883,21048950,21052248,21053359,21055097,21055802,	21046125,21047498,21048016,21049157,21052358,21053475,21055678,21055887,
XR_937859.1	NC_000022.11	+	21045980	21055887	21055887	21055887	9	21045980,21047355,21047883,21048950,21052248,21053359,21055097,21055579,21055802,	21046125,21047498,21048016,21049157,21052358,21053475,21055176,21055678,21055887,
XR_937862.1	NC_000022.11	+	21045980	21055887	21055887	21055887	7	21045980,21047355,21047883,21048950,21055097,21055579,21055802,	21046125,21047498,21048016,21049157,21055176,21055678,21055887,
XR_937856.1	NC_000022.11	+	21045980	21055887	21055887	21055887	7	21045980,21047355,21047883,21052248,21053359,21055097,21055802,	21046125,21047498,21048016,21052358,21053475,21055678,21055887,
XR_937861.1	NC_000022.11	+	21045980	21052330	21052330	21052330	6	21045980,21047355,21047883,21048950,21049313,21052248,	21046125,21047498,21048016,21049157,21049456,21052330,
XR_937860.1	NC_000022.11	+	21048091	21055887	21055887	21055887	5	21048091,21052248,21053359,21055097,21055802,	21049157,21052358,21053475,21055678,21055887,
NM_001291006.1	NC_000022.11	+	21045959	21064168	21045986	21060528	10	21045959,21047355,21047883,21048950,21052248,21053359,21055097,21057104,21060372,21061723,	21046125,21047498,21048016,21049157,21052358,21053475,21055176,21057200,21060577,21064168,
XM_011530173.2	NC_000022.11	+	21045980	21061897	21045986	21061735	9	21045980,21047355,21047883,21048950,21052248,21053359,21055097,21057104,21061723,	21046125,21047498,21048016,21049157,21052358,21053475,21055176,21057200,21061897,
XM_011530175.1	NC_000022.11	+	21045980	21057191	21045986	21055129	6	21045980,21047355,21047883,21048950,21055097,21057104,	21046125,21047498,21048016,21049157,21055176,21057191,
XM_011530177.1	NC_000022.11	+	21045980	21057015	21045986	21055129	6	21045980,21047355,21047883,21048950,21055097,21056935,	21046125,21047498,21048016,21049157,21055176,21057015,
XM_011530176.2	NC_000022.11	+	21045980	21057009	21045986	21055129	6	21045980,21047355,21047883,21048950,21055097,21056932,	21046125,21047498,21048016,21049157,21055176,21057009,
XM_011530174.1	NC_000022.11	+	21045980	21055887	21045986	21055129	6	21045980,21047355,21047883,21048950,21055097,21055802,	21046125,21047498,21048016,21049157,21055176,21055887,
XM_017028797.1	NC_000022.11	+	21045980	21050034	21045986	21049405	5	21045980,21047355,21047883,21048950,21049313,	21046125,21047498,21048016,21049157,21050034,
gene-TUBA3GP	NC_000022.11	+	21065466	21070173	21070173	21070173	1	21065466,	21070173,
gene-LOC112268300	NC_000022.11	-	21071054	21092986	21092986	21092986	5	21071054,21079059,21080234,21080880,21092908,	21071262,21079227,21080241,21081051,21092986,
NR_037566.1	NC_000022.11	+	21103015	21122286	21122286	21122286	6	21103015,21115928,21117123,21118040,21118786,21120803,	21103226,21116001,21117258,21118309,21118949,21122286,
gene-POM121L7P	NC_000022.11	-	21112787	21128092	21128092	21128092	1	21112787,	21128092,
XR_002958754.1	NC_000022.11	+	21130441	21134415	21134415	21134415	2	21130441,21132650,	21131110,21134415,
gene-E2F6P2	NC_000022.11	-	21140440	21142648	21142648	21142648	1	21140440,	21142648,
NR_108107.1	NC_000022.11	+	21166902	21192156	21192156	21192156	13	21166902,21169945,21170472,21173443,21178430,21180495,21181022,21183270,21183659,21186120,21186419,21186922,21191721,	21167114,21170004,21170497,21173530,21178496,21180557,21181056,21183415,21185587,21186193,21186460,21187077,21192156,
XR_938017.2	NC_000022.11	-	21192789	21204020	21204020	21204020	2	21192789,21203453,	21193415,21204020,
XM_017029181.2	NC_000022.11	-	21207971	21283023	21208137	21221934	12	21207971,21208588,21208998,21209358,21213064,21213724,21216474,21221865,21225390,21226104,21228759,21282318,	21208284,21208896,21209126,21209546,21213201,21213874,21216667,21221952,21225561,21226181,21229138,21283023,
